"Row_ID";"Order_ID";"Ship_Date";"Ship_Mode";"Customer_ID";"Customer_Name";"Segment";"Country";"City";"State";"Postal_Code";"Region";"Product_ID";"Category";"Sub_Category";"Product_Name";"Sales";"Quantity";"Discount";"Profit";"Order_Date"
9507;"CA-2014-149104";"4/7/2014";"Second Class";"RD-19900";"Ruben Dartt";"Consumer";"United States";"Dearborn Heights";"Michigan";48127;"Central";"OFF-AR-10002952";"Office Supplies";"Art";"Stanley Contemporary Battery Pencil Sharpeners";26.7;2;0.0;7.476;"2014-04-05"
9508;"CA-2014-149104";"4/7/2014";"Second Class";"RD-19900";"Ruben Dartt";"Consumer";"United States";"Dearborn Heights";"Michigan";48127;"Central";"OFF-BI-10004209";"Office Supplies";"Binders";"Fellowes Twister Kit, Gray/Clear, 3/pkg";40.2;5;0.0;18.09;"2014-04-05"
9510;"CA-2014-149104";"4/7/2014";"Second Class";"RD-19900";"Ruben Dartt";"Consumer";"United States";"Dearborn Heights";"Michigan";48127;"Central";"OFF-ST-10000991";"Office Supplies";"Storage";"Space Solutions HD Industrial Steel Shelving.";689.82;6;0.0;20.6946;"2014-04-05"
9512;"CA-2014-130575";"12/16/2014";"First Class";"CS-11845";"Cari Sayre";"Corporate";"United States";"Chicago";"Illinois";60623;"Central";"OFF-BI-10002353";"Office Supplies";"Binders";"GBC VeloBind Cover Sets";9.264;3;0.8;-13.896;"2014-12-14"
9515;"CA-2014-100293";"3/18/2014";"Standard Class";"NF-18475";"Neil Französisch";"Home Office";"United States";"Jacksonville";"Florida";32216;"South";"OFF-PA-10000176";"Office Supplies";"Paper";"Xerox 1887";91.056;6;0.2;31.8696;"2014-03-14"
9516;"CA-2014-154165";"2/24/2014";"Standard Class";"DL-13315";"Delfina Latchford";"Consumer";"United States";"Chicago";"Illinois";60653;"Central";"OFF-AR-10003631";"Office Supplies";"Art";"Staples in misc. colors";54.208;14;0.2;8.8088;"2014-02-17"
9517;"CA-2015-123939";"8/26/2015";"Second Class";"MS-17710";"Maurice Satty";"Consumer";"United States";"Bowling Green";"Ohio";43402;"East";"TEC-PH-10000923";"Technology";"Phones";"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia";26.982;3;0.4;4.0473;"2015-08-24"
9518;"CA-2015-123939";"8/26/2015";"Second Class";"MS-17710";"Maurice Satty";"Consumer";"United States";"Bowling Green";"Ohio";43402;"East";"OFF-LA-10003190";"Office Supplies";"Labels";"Avery 474";6.912;3;0.2;2.5056;"2015-08-24"
9519;"CA-2015-123939";"8/26/2015";"Second Class";"MS-17710";"Maurice Satty";"Consumer";"United States";"Bowling Green";"Ohio";43402;"East";"OFF-ST-10003208";"Office Supplies";"Storage";"Adjustable Depth Letter/Legal Cart";435.504;3;0.2;48.9942;"2015-08-24"
9520;"US-2017-104451";"5/12/2017";"Second Class";"MM-18055";"Michelle Moray";"Consumer";"United States";"San Francisco";"California";94110;"West";"OFF-AP-10000692";"Office Supplies";"Appliances";"Fellowes Mighty 8 Compact Surge Protector";81.08;4;0.0;22.7024;"2017-05-08"
9521;"CA-2016-101189";"2/9/2016";"Standard Class";"JB-15400";"Jennifer Braxton";"Corporate";"United States";"Los Angeles";"California";90049;"West";"OFF-ST-10004180";"Office Supplies";"Storage";"Safco Commercial Shelving";93.02;2;0.0;3.7208;"2016-02-04"
9522;"CA-2014-169446";"12/25/2014";"Standard Class";"SG-20605";"Speros Goranitis";"Consumer";"United States";"Chicago";"Illinois";60623;"Central";"TEC-PH-10002817";"Technology";"Phones";"RCA ViSYS 25425RE1 Corded phone";323.976;3;0.2;36.4473;"2014-12-19"
9523;"CA-2014-169446";"12/25/2014";"Standard Class";"SG-20605";"Speros Goranitis";"Consumer";"United States";"Chicago";"Illinois";60623;"Central";"OFF-PA-10000295";"Office Supplies";"Paper";"Xerox 229";15.552;3;0.2;5.4432;"2014-12-19"
9524;"CA-2014-169446";"12/25/2014";"Standard Class";"SG-20605";"Speros Goranitis";"Consumer";"United States";"Chicago";"Illinois";60623;"Central";"OFF-ST-10000419";"Office Supplies";"Storage";"Rogers Jumbo File, Granite";32.592;3;0.2;-7.7406;"2014-12-19"
9528;"CA-2017-156958";"12/6/2017";"First Class";"PB-18805";"Patrick Bzostek";"Home Office";"United States";"Seattle";"Washington";98115;"West";"OFF-BI-10001543";"Office Supplies";"Binders";"GBC VeloBinder Manual Binding System";172.752;6;0.2;60.4632;"2017-12-05"
9529;"CA-2017-156958";"12/6/2017";"First Class";"PB-18805";"Patrick Bzostek";"Home Office";"United States";"Seattle";"Washington";98115;"West";"OFF-BI-10002071";"Office Supplies";"Binders";"Fellowes Black Plastic Comb Bindings";9.296;2;0.2;3.0212;"2017-12-05"
9530;"CA-2017-101637";"3/25/2017";"Same Day";"AC-10615";"Ann Chong";"Corporate";"United States";"Beaumont";"Texas";77705;"Central";"OFF-ST-10002352";"Office Supplies";"Storage";"Iris Project Case";12.768;2;0.2;0.9576;"2017-03-24"
9531;"CA-2017-111759";"7/12/2017";"Standard Class";"MR-17545";"Mathew Reese";"Home Office";"United States";"Seattle";"Washington";98103;"West";"OFF-PA-10003127";"Office Supplies";"Paper";"Easy-staple paper";52.76;2;0.0;24.2696;"2017-07-08"
9533;"CA-2016-116596";"10/31/2016";"Standard Class";"BW-11200";"Ben Wallace";"Consumer";"United States";"New York City";"New York";10011;"East";"FUR-CH-10000553";"Furniture";"Chairs";"Metal Folding Chairs, Beige, 4/Carton";427.644;14;0.1;80.7772;"2016-10-27"
9534;"CA-2016-116596";"10/31/2016";"Standard Class";"BW-11200";"Ben Wallace";"Consumer";"United States";"New York City";"New York";10011;"East";"OFF-FA-10000134";"Office Supplies";"Fasteners";"Advantus Push Pins, Aluminum Head";40.67;7;0.0;12.6077;"2016-10-27"
9535;"CA-2016-116596";"10/31/2016";"Standard Class";"BW-11200";"Ben Wallace";"Consumer";"United States";"New York City";"New York";10011;"East";"OFF-ST-10000636";"Office Supplies";"Storage";"Rogers Profile Extra Capacity Storage Tub";33.48;2;0.0;1.3392;"2016-10-27"
9536;"CA-2016-116596";"10/31/2016";"Standard Class";"BW-11200";"Ben Wallace";"Consumer";"United States";"New York City";"New York";10011;"East";"OFF-BI-10002949";"Office Supplies";"Binders";"Prestige Round Ring Binders";9.728;2;0.2;3.2832;"2016-10-27"
9537;"CA-2017-124191";"6/14/2017";"Second Class";"TS-21610";"Troy Staebel";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"FUR-FU-10002364";"Furniture";"Furnishings";"Eldon Expressions Wood Desk Accessories, Oak";8.856;3;0.6;-6.8634;"2017-06-12"
9539;"US-2017-169488";"9/9/2017";"First Class";"AA-10375";"Allen Armold";"Consumer";"United States";"Providence";"Rhode Island";2908;"East";"OFF-PA-10002659";"Office Supplies";"Paper";"Avoid Verbal Orders Carbonless Minifold Book";16.9;5;0.0;7.774;"2017-09-07"
9540;"US-2017-169488";"9/9/2017";"First Class";"AA-10375";"Allen Armold";"Consumer";"United States";"Providence";"Rhode Island";2908;"East";"OFF-PA-10000157";"Office Supplies";"Paper";"Xerox 191";39.96;2;0.0;18.7812;"2017-09-07"
9541;"CA-2015-135727";"5/16/2015";"Second Class";"PS-18970";"Paul Stevenson";"Home Office";"United States";"Phoenix";"Arizona";85023;"West";"FUR-CH-10004540";"Furniture";"Chairs";"Global Chrome Stack Chair";191.968;7;0.2;16.7972;"2015-05-11"
9542;"CA-2015-135251";"8/10/2015";"Standard Class";"RP-19270";"Rachel Payne";"Corporate";"United States";"Houston";"Texas";77095;"Central";"OFF-LA-10004544";"Office Supplies";"Labels";"Avery 505";35.52;3;0.2;13.32;"2015-08-06"
9543;"CA-2015-135251";"8/10/2015";"Standard Class";"RP-19270";"Rachel Payne";"Corporate";"United States";"Houston";"Texas";77095;"Central";"OFF-BI-10001097";"Office Supplies";"Binders";"Avery Hole Reinforcements";6.23;5;0.8;-9.6565;"2015-08-06"
9544;"CA-2015-135251";"8/10/2015";"Standard Class";"RP-19270";"Rachel Payne";"Corporate";"United States";"Houston";"Texas";77095;"Central";"OFF-PA-10003302";"Office Supplies";"Paper";"Xerox 1906";56.704;2;0.2;19.1376;"2015-08-06"
9546;"CA-2014-166590";"11/2/2014";"Standard Class";"NC-18625";"Noah Childs";"Corporate";"United States";"Columbus";"Indiana";47201;"Central";"TEC-AC-10003433";"Technology";"Accessories";"Maxell 4.7GB DVD+R 5/Pack";1.98;2;0.0;0.891;"2014-10-29"
9548;"CA-2016-131744";"6/20/2016";"Second Class";"SC-20770";"Stewart Carmichael";"Corporate";"United States";"Philadelphia";"Pennsylvania";19134;"East";"OFF-PA-10004610";"Office Supplies";"Paper";"Xerox 1900";6.848;2;0.2;2.14;"2016-06-18"
9550;"CA-2016-131744";"6/20/2016";"Second Class";"SC-20770";"Stewart Carmichael";"Corporate";"United States";"Philadelphia";"Pennsylvania";19134;"East";"OFF-AP-10001394";"Office Supplies";"Appliances";"Harmony Air Purifier";453.6;3;0.2;90.72;"2016-06-18"
9552;"CA-2015-147690";"11/14/2015";"Standard Class";"SC-20020";"Sam Craven";"Consumer";"United States";"Philadelphia";"Pennsylvania";19140;"East";"OFF-ST-10001526";"Office Supplies";"Storage";"Iceberg Mobile Mega Data/Printer Cart ";577.584;6;0.2;43.3188;"2015-11-10"
9554;"CA-2016-125724";"9/27/2016";"Standard Class";"SM-20950";"Suzanne McNair";"Corporate";"United States";"Broomfield";"Colorado";80020;"West";"FUR-FU-10000246";"Furniture";"Furnishings";"Aluminum Document Frame";68.432;7;0.2;8.554;"2016-09-22"
9555;"CA-2015-111612";"12/2/2015";"Standard Class";"EB-14110";"Eugene Barchas";"Consumer";"United States";"Columbus";"Ohio";43229;"East";"FUR-FU-10003799";"Furniture";"Furnishings";"Seth Thomas 13 1/2"" Wall Clock""";71.12;5;0.2;9.779;"2015-11-28"
9556;"CA-2015-111612";"12/2/2015";"Standard Class";"EB-14110";"Eugene Barchas";"Consumer";"United States";"Columbus";"Ohio";43229;"East";"OFF-FA-10003021";"Office Supplies";"Fasteners";"Staples";3.008;2;0.2;0.564;"2015-11-28"
9557;"CA-2015-156853";"12/5/2015";"Second Class";"HP-14815";"Harold Pawlan";"Home Office";"United States";"Concord";"New Hampshire";3301;"East";"OFF-PA-10003656";"Office Supplies";"Paper";"Xerox 1935";184.66;7;0.0;84.9436;"2015-12-03"
9558;"CA-2014-103086";"10/19/2014";"Second Class";"EB-14170";"Evan Bailliet";"Consumer";"United States";"Houston";"Texas";77095;"Central";"FUR-FU-10004586";"Furniture";"Furnishings";"G.E. Longer-Life Indoor Recessed Floodlight Bulbs";5.312;2;0.6;-1.5936;"2014-10-17"
9559;"CA-2016-129280";"5/5/2016";"First Class";"SM-20905";"Susan MacKendrick";"Consumer";"United States";"Newark";"Ohio";43055;"East";"TEC-AC-10003832";"Technology";"Accessories";"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive";132.52;5;0.2;34.7865;"2016-05-03"
9560;"CA-2016-129280";"5/5/2016";"First Class";"SM-20905";"Susan MacKendrick";"Consumer";"United States";"Newark";"Ohio";43055;"East";"OFF-ST-10002554";"Office Supplies";"Storage";"Tennsco Industrial Shelving";195.64;5;0.2;-44.019;"2016-05-03"
9561;"CA-2016-129280";"5/5/2016";"First Class";"SM-20905";"Susan MacKendrick";"Consumer";"United States";"Newark";"Ohio";43055;"East";"FUR-FU-10001876";"Furniture";"Furnishings";"Computer Room Manger, 14""""";51.968;2;0.2;10.3936;"2016-05-03"
9563;"CA-2016-129280";"5/5/2016";"First Class";"SM-20905";"Susan MacKendrick";"Consumer";"United States";"Newark";"Ohio";43055;"East";"TEC-MA-10003589";"Technology";"Machines";"Cisco 8961 IP Phone Charcoal";224.937;3;0.7;-164.9538;"2016-05-03"
9564;"CA-2016-129280";"5/5/2016";"First Class";"SM-20905";"Susan MacKendrick";"Consumer";"United States";"Newark";"Ohio";43055;"East";"OFF-LA-10000081";"Office Supplies";"Labels";"Avery 496";6.0;2;0.2;2.1;"2016-05-03"
9567;"CA-2014-130428";"3/31/2014";"Same Day";"TG-21640";"Trudy Glocke";"Consumer";"United States";"Tampa";"Florida";33614;"South";"OFF-BI-10001636";"Office Supplies";"Binders";"Ibico Plastic and Wire Spiral Binding Combs";12.645;5;0.7;-10.116;"2014-03-31"
9570;"CA-2015-113131";"9/24/2015";"Same Day";"MB-17305";"Maria Bertelson";"Consumer";"United States";"Columbus";"Ohio";43229;"East";"OFF-BI-10003196";"Office Supplies";"Binders";"Accohide Poly Flexible Ring Binders";6.732;6;0.7;-4.488;"2015-09-24"
9571;"CA-2015-113131";"9/24/2015";"Same Day";"MB-17305";"Maria Bertelson";"Consumer";"United States";"Columbus";"Ohio";43229;"East";"OFF-ST-10001172";"Office Supplies";"Storage";"Tennsco Lockers, Sand";33.568;2;0.2;1.6784;"2015-09-24"
9572;"CA-2015-113131";"9/24/2015";"Same Day";"MB-17305";"Maria Bertelson";"Consumer";"United States";"Columbus";"Ohio";43229;"East";"OFF-EN-10003068";"Office Supplies";"Envelopes";"#6 3/4 Gummed Flap White Envelopes";15.84;2;0.2;5.544;"2015-09-24"
9574;"CA-2015-113131";"9/24/2015";"Same Day";"MB-17305";"Maria Bertelson";"Consumer";"United States";"Columbus";"Ohio";43229;"East";"OFF-AR-10003504";"Office Supplies";"Art";"Newell 347";17.12;5;0.2;1.926;"2015-09-24"
9575;"CA-2015-148495";"8/13/2015";"Same Day";"SF-20065";"Sandra Flanagan";"Consumer";"United States";"Pomona";"California";91767;"West";"FUR-FU-10001889";"Furniture";"Furnishings";"Ultra Door Pull Handle";31.56;3;0.0;10.4148;"2015-08-13"
9576;"CA-2015-143147";"5/28/2015";"Second Class";"PS-18760";"Pamela Stobb";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"FUR-CH-10000863";"Furniture";"Chairs";"Novimex Swivel Fabric Task Chair";105.686;1;0.3;-28.6862;"2015-05-26"
9577;"CA-2015-143147";"5/28/2015";"Second Class";"PS-18760";"Pamela Stobb";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"TEC-MA-10004679";"Technology";"Machines";"StarTech.com 10/100 VDSL2 Ethernet Extender Kit";399.54;2;0.4;-79.908;"2015-05-26"
9578;"CA-2015-143147";"5/28/2015";"Second Class";"PS-18760";"Pamela Stobb";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"FUR-CH-10004754";"Furniture";"Chairs";"Global Stack Chair with Arms, Black";104.93;5;0.3;-4.497;"2015-05-26"
9579;"CA-2017-152975";"9/16/2017";"First Class";"RB-19705";"Roger Barcio";"Home Office";"United States";"New York City";"New York";10035;"East";"TEC-PH-10004586";"Technology";"Phones";"Wilson SignalBoost 841262 DB PRO Amplifier Kit";1079.85;3;0.0;323.955;"2017-09-14"
9580;"CA-2017-152975";"9/16/2017";"First Class";"RB-19705";"Roger Barcio";"Home Office";"United States";"New York City";"New York";10035;"East";"OFF-ST-10001370";"Office Supplies";"Storage";"Sensible Storage WireTech Storage Systems";70.98;1;0.0;3.549;"2017-09-14"
9581;"CA-2017-152975";"9/16/2017";"First Class";"RB-19705";"Roger Barcio";"Home Office";"United States";"New York City";"New York";10035;"East";"OFF-AR-10001988";"Office Supplies";"Art";"Bulldog Table or Wall-Mount Pencil Sharpener";29.95;5;0.0;8.6855;"2017-09-14"
9583;"CA-2016-107475";"6/11/2016";"Standard Class";"RS-19870";"Roy Skaria";"Home Office";"United States";"Philadelphia";"Pennsylvania";19120;"East";"OFF-FA-10002988";"Office Supplies";"Fasteners";"Ideal Clamps";9.648;6;0.2;3.4974;"2016-06-07"
9584;"CA-2017-116127";"6/27/2017";"Second Class";"SB-20185";"Sarah Brown";"Consumer";"United States";"New York City";"New York";10024;"East";"FUR-BO-10002213";"Furniture";"Bookcases";"DMI Eclipse Executive Suite Bookcases";400.784;1;0.2;-5.0098;"2017-06-25"
9585;"CA-2017-132584";"8/27/2017";"First Class";"HJ-14875";"Heather Jas";"Home Office";"United States";"Detroit";"Michigan";48234;"Central";"OFF-ST-10000344";"Office Supplies";"Storage";"Neat Ideas Personal Hanging Folder Files, Black";53.72;4;0.0;13.9672;"2017-08-26"
9586;"CA-2016-160598";"8/28/2016";"First Class";"SV-20815";"Stuart Van";"Corporate";"United States";"Miami";"Florida";33142;"South";"OFF-PA-10002319";"Office Supplies";"Paper";"Xerox 1944";31.008;1;0.2;11.2404;"2016-08-26"
9587;"CA-2016-108630";"11/18/2016";"Same Day";"BE-11410";"Bobby Elias";"Consumer";"United States";"Concord";"California";94521;"West";"OFF-BI-10002437";"Office Supplies";"Binders";"Recycled Premium Regency Composition Covers";61.12;5;0.2;22.156;"2016-11-18"
9588;"US-2017-129203";"4/22/2017";"Standard Class";"BM-11575";"Brendan Murry";"Corporate";"United States";"Chicago";"Illinois";60653;"Central";"OFF-ST-10001418";"Office Supplies";"Storage";"Carina Media Storage Towers in Natural & Black";195.136;4;0.2;-43.9056;"2017-04-17"
9589;"CA-2017-110940";"7/28/2017";"Standard Class";"AZ-10750";"Annie Zypern";"Consumer";"United States";"Wheeling";"Illinois";60090;"Central";"OFF-AR-10000380";"Office Supplies";"Art";"Hunt PowerHouse Electric Pencil Sharpener, Blue";121.536;4;0.2;15.192;"2017-07-23"
9591;"CA-2014-119172";"5/15/2014";"Standard Class";"HD-14785";"Harold Dahlen";"Home Office";"United States";"Chicago";"Illinois";60610;"Central";"OFF-BI-10002026";"Office Supplies";"Binders";"Avery Arch Ring Binders";104.58;9;0.8;-172.557;"2014-05-11"
9592;"US-2016-105452";"8/1/2016";"Standard Class";"BF-11005";"Barry Franz";"Home Office";"United States";"Pasadena";"Texas";77506;"Central";"FUR-FU-10003691";"Furniture";"Furnishings";"Eldon Image Series Desk Accessories, Ebony";24.7;5;0.6;-9.88;"2016-07-28"
9593;"US-2016-105452";"8/1/2016";"Standard Class";"BF-11005";"Barry Franz";"Home Office";"United States";"Pasadena";"Texas";77506;"Central";"FUR-FU-10003806";"Furniture";"Furnishings";"Tenex Chairmat w/ Average Lip, 45"" x 53""""""";302.72;5;0.6;-378.4;"2016-07-28"
9594;"CA-2017-108931";"9/19/2017";"Standard Class";"HZ-14950";"Henia Zydlo";"Consumer";"United States";"New York City";"New York";10024;"East";"OFF-PA-10002741";"Office Supplies";"Paper";"Xerox 1980";8.56;2;0.0;3.852;"2017-09-14"
9595;"CA-2017-108931";"9/19/2017";"Standard Class";"HZ-14950";"Henia Zydlo";"Consumer";"United States";"New York City";"New York";10024;"East";"OFF-PA-10003845";"Office Supplies";"Paper";"Xerox 1987";11.56;2;0.0;5.6644;"2017-09-14"
9596;"CA-2017-104619";"1/29/2017";"Standard Class";"KD-16495";"Keith Dawkins";"Corporate";"United States";"San Jose";"California";95123;"West";"OFF-AP-10001492";"Office Supplies";"Appliances";"Acco Six-Outlet Power Strip, 4' Cord Length";25.86;3;0.0;6.7236;"2017-01-24"
9597;"CA-2017-104619";"1/29/2017";"Standard Class";"KD-16495";"Keith Dawkins";"Corporate";"United States";"San Jose";"California";95123;"West";"OFF-BI-10004318";"Office Supplies";"Binders";"Ibico EB-19 Dual Function Manual Binding System";276.784;2;0.2;89.9548;"2017-01-24"
9598;"CA-2017-104619";"1/29/2017";"Standard Class";"KD-16495";"Keith Dawkins";"Corporate";"United States";"San Jose";"California";95123;"West";"TEC-PH-10000193";"Technology";"Phones";"Jensen SMPS-640 - speaker phone";110.352;3;0.2;8.2764;"2017-01-24"
9599;"CA-2015-149517";"9/23/2015";"Standard Class";"FC-14245";"Frank Carlisle";"Home Office";"United States";"Sacramento";"California";95823;"West";"FUR-FU-10003464";"Furniture";"Furnishings";"Seth Thomas 8 1/2"" Cubicle Clock""";60.84;3;0.0;19.4688;"2015-09-19"
9601;"CA-2017-107797";"5/11/2017";"Second Class";"EB-13705";"Ed Braxton";"Corporate";"United States";"Mansfield";"Texas";76063;"Central";"OFF-PA-10003848";"Office Supplies";"Paper";"Xerox 1997";41.472;8;0.2;14.5152;"2017-05-08"
9602;"CA-2016-117604";"9/9/2016";"Standard Class";"JP-15520";"Jeremy Pistek";"Consumer";"United States";"Jonesboro";"Arkansas";72401;"South";"OFF-PA-10001357";"Office Supplies";"Paper";"Xerox 1886";239.5;5;0.0;114.96;"2016-09-04"
9603;"CA-2014-130155";"5/22/2014";"First Class";"TD-20995";"Tamara Dahlen";"Consumer";"United States";"Virginia Beach";"Virginia";23464;"South";"OFF-SU-10004737";"Office Supplies";"Supplies";"Acme Design Stainless Steel Bent Scissors";34.2;5;0.0;9.234;"2014-05-19"
9604;"CA-2016-129861";"6/23/2016";"Standard Class";"DM-13345";"Denise Monton";"Corporate";"United States";"Rochester";"New York";14609;"East";"FUR-TA-10003715";"Furniture";"Tables";"Hon 2111 Invitation Series Corner Table";376.866;3;0.4;-213.5574;"2016-06-17"
9605;"CA-2015-138625";"11/5/2015";"First Class";"EG-13900";"Emily Grady";"Consumer";"United States";"Chesapeake";"Virginia";23320;"South";"OFF-AP-10003099";"Office Supplies";"Appliances";"Eureka Hand Vacuum, Bagless";197.72;4;0.0;55.3616;"2015-11-02"
9606;"US-2017-122672";"11/9/2017";"Standard Class";"HG-14965";"Henry Goldwyn";"Corporate";"United States";"Lancaster";"Ohio";43130;"East";"TEC-AC-10002323";"Technology";"Accessories";"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card";70.72;4;0.2;-6.188;"2017-11-04"
9607;"US-2017-122672";"11/9/2017";"Standard Class";"HG-14965";"Henry Goldwyn";"Corporate";"United States";"Lancaster";"Ohio";43130;"East";"OFF-ST-10002344";"Office Supplies";"Storage";"Carina 42""Hx23 3/4""""W Media Storage Unit""";194.352;3;0.2;-43.7292;"2017-11-04"
9609;"CA-2017-117128";"12/8/2017";"Second Class";"BF-11080";"Bart Folk";"Consumer";"United States";"New York City";"New York";10024;"East";"OFF-LA-10000248";"Office Supplies";"Labels";"Avery 52";11.07;3;0.0;5.2029;"2017-12-05"
9611;"CA-2016-130638";"5/19/2016";"Second Class";"SC-20095";"Sanjit Chand";"Consumer";"United States";"Los Angeles";"California";90045;"West";"OFF-LA-10002195";"Office Supplies";"Labels";"Avery 481";27.72;9;0.0;13.3056;"2016-05-16"
9612;"CA-2017-144365";"10/30/2017";"Standard Class";"CS-11950";"Carlos Soltero";"Consumer";"United States";"Jackson";"Mississippi";39212;"South";"OFF-FA-10000735";"Office Supplies";"Fasteners";"Staples";11.68;4;0.0;5.256;"2017-10-24"
9613;"CA-2016-110086";"9/22/2016";"Standard Class";"BD-11320";"Bill Donatelli";"Consumer";"United States";"Woodland";"California";95695;"West";"TEC-PH-10001299";"Technology";"Phones";"Polycom CX300 Desktop Phone USB VoIP phone";239.984;2;0.2;23.9984;"2016-09-18"
9614;"CA-2014-128524";"11/13/2014";"First Class";"MZ-17515";"Mary Zewe";"Corporate";"United States";"Seattle";"Washington";98115;"West";"OFF-AP-10002892";"Office Supplies";"Appliances";"Belkin F5C206VTEL 6 Outlet Surge";22.98;1;0.0;6.894;"2014-11-11"
9615;"CA-2014-128524";"11/13/2014";"First Class";"MZ-17515";"Mary Zewe";"Corporate";"United States";"Seattle";"Washington";98115;"West";"TEC-AC-10002718";"Technology";"Accessories";"Belkin Standard 104 key USB Keyboard";102.13;7;0.0;15.3195;"2014-11-11"
9617;"CA-2016-140256";"8/29/2016";"Standard Class";"PW-19030";"Pauline Webber";"Corporate";"United States";"Los Angeles";"California";90049;"West";"OFF-AR-10002255";"Office Supplies";"Art";"Newell 346";5.76;2;0.0;1.6704;"2016-08-22"
9618;"CA-2017-160633";"11/21/2017";"Standard Class";"BS-11380";"Bill Stewart";"Corporate";"United States";"Bowling Green";"Ohio";43402;"East";"TEC-CO-10002095";"Technology";"Copiers";"Hewlett Packard 610 Color Digital Copier / Printer";899.982;3;0.4;74.9985;"2017-11-16"
9620;"CA-2017-160633";"11/21/2017";"Standard Class";"BS-11380";"Bill Stewart";"Corporate";"United States";"Bowling Green";"Ohio";43402;"East";"TEC-AC-10002335";"Technology";"Accessories";"Logitech Media Keyboard K200";139.96;5;0.2;-1.7495;"2017-11-16"
9621;"CA-2014-115133";"9/30/2014";"Standard Class";"DA-13450";"Dianna Arnett";"Home Office";"United States";"Lancaster";"Ohio";43130;"East";"OFF-AP-10001634";"Office Supplies";"Appliances";"Hoover Commercial Lightweight Upright Vacuum";16.704;6;0.2;1.2528;"2014-09-26"
9622;"CA-2014-115133";"9/30/2014";"Standard Class";"DA-13450";"Dianna Arnett";"Home Office";"United States";"Lancaster";"Ohio";43130;"East";"TEC-AC-10002370";"Technology";"Accessories";"Maxell CD-R Discs";3.152;2;0.2;0.4728;"2014-09-26"
9624;"CA-2017-137449";"6/30/2017";"First Class";"ME-17725";"Max Engle";"Consumer";"United States";"Dallas";"Texas";75220;"Central";"OFF-AP-10000240";"Office Supplies";"Appliances";"Belkin F9G930V10-GRY 9 Outlet Surge";21.392;2;0.8;-54.5496;"2017-06-29"
9627;"CA-2017-103520";"9/25/2017";"First Class";"MH-17785";"Maya Herman";"Corporate";"United States";"Lubbock";"Texas";79424;"Central";"OFF-PA-10001846";"Office Supplies";"Paper";"Xerox 1899";9.248;2;0.2;3.3524;"2017-09-23"
9628;"CA-2014-139283";"11/27/2014";"Standard Class";"BT-11440";"Bobby Trafton";"Consumer";"United States";"Detroit";"Michigan";48227;"Central";"OFF-BI-10002049";"Office Supplies";"Binders";"UniKeep View Case Binders";14.67;3;0.0;6.7482;"2014-11-23"
9629;"CA-2014-118192";"1/18/2014";"Standard Class";"MM-17920";"Michael Moore";"Consumer";"United States";"Newark";"Ohio";43055;"East";"OFF-PA-10002947";"Office Supplies";"Paper";"Xerox 1923";37.408;7;0.2;13.0928;"2014-01-13"
9630;"CA-2014-118192";"1/18/2014";"Standard Class";"MM-17920";"Michael Moore";"Consumer";"United States";"Newark";"Ohio";43055;"East";"OFF-BI-10003476";"Office Supplies";"Binders";"Avery Metallic Poly Binders";3.438;2;0.7;-2.5212;"2014-01-13"
9631;"CA-2016-168844";"6/6/2016";"Standard Class";"NM-18520";"Neoma Murray";"Consumer";"United States";"New York City";"New York";10011;"East";"OFF-BI-10002609";"Office Supplies";"Binders";"Avery Hidden Tab Dividers for Binding Systems";7.152;3;0.2;2.3244;"2016-05-31"
9632;"CA-2016-168844";"6/6/2016";"Standard Class";"NM-18520";"Neoma Murray";"Consumer";"United States";"New York City";"New York";10011;"East";"TEC-PH-10003215";"Technology";"Phones";"Jackery Bar Premium Fast-charging Portable Charger";179.7;6;0.0;88.053;"2016-05-31"
9639;"US-2017-125808";"11/15/2017";"Second Class";"EP-13915";"Emily Phan";"Consumer";"United States";"Los Angeles";"California";90032;"West";"OFF-PA-10001846";"Office Supplies";"Paper";"Xerox 1899";11.56;2;0.0;5.6644;"2017-11-12"
9641;"CA-2014-104563";"3/12/2014";"Standard Class";"CM-12715";"Craig Molinari";"Corporate";"United States";"Seattle";"Washington";98103;"West";"OFF-AR-10000390";"Office Supplies";"Art";"Newell Chalk Holder";20.65;5;0.0;9.499;"2014-03-07"
9642;"CA-2014-104563";"3/12/2014";"Standard Class";"CM-12715";"Craig Molinari";"Corporate";"United States";"Seattle";"Washington";98103;"West";"OFF-ST-10000934";"Office Supplies";"Storage";"Contico 72""H Heavy-Duty Storage System""";204.9;5;0.0;0.0;"2014-03-07"
9644;"CA-2014-104563";"3/12/2014";"Standard Class";"CM-12715";"Craig Molinari";"Corporate";"United States";"Seattle";"Washington";98103;"West";"FUR-CH-10004495";"Furniture";"Chairs";"Global Leather and Oak Executive Chair, Black";481.568;2;0.2;54.1764;"2014-03-07"
